1845395239	<Hidden_(Torchwood)>
0425016153	<The_Santaroga_Barrier>
1416542329	<Sister_Time>
1934734446	<AlphaPets>
0316772305	<Pride_of_the_Bimbos>
0385072007	<Poland_(novel)>
0140389660	<That_Was_Then,_This_Is_Now>
0571232876	<The_Haw_Lantern>
0393309312	<Duino_Elegies>
0141331119	<Daddy-Long-Legs_(novel)>
156279034X	<Dreams_Die_Hard>
0312962118	<Snow_Wolf>
0671536095	<The_Star_Trek_Encyclopedia>
0743564537	<Peter_Pan_in_Scarlet>
B000P0O5U6	<United_States_Submarine_Operations_in_World_War_II>
0930934768	<Detour_for_Emmy>
0314158626	<Black's_Law_Dictionary>
0547242093	<The_Best_American_Short_Stories_2012>
0385151411	<Pentagon_(novel)>
0439443830	<Rules_(novel)>
0748663282	<Boyracers>
1892295105	<On_Overgrown_Paths>
0755350014	<The_Eagle_in_the_Sand>
0345443683	<Blackwood_Farm>
0804176507	<Defending_Jacob>
0345458397	<The_Hawk_Eternal>
0061020656	<Pyramids_(novel)>
0140127224	<On_Directing_Film>
0375403477	<Rainbow_Six_(novel)>
1845354141	<The_Beano_Annual>
0833524658	<Love_You_Forever>
0679736093	<Before_She_Met_Me>
1594744602	<Android_Karenina>
0192115790	<The_Oxford_Companion_to_Food>
B005TV6B76	<Jaws_(novel)>
0449704378	<The_Light_in_the_Forest>
0862783313	<Star_Dancer>
0399154469	<Fatal_Revenant>
0060535032	<City_of_the_Beasts>
1559586508	<Key_Ideas_in_Human_Thought>
0801484634	<The_Racial_Contract>
159315481X	<The_Prosecution_of_George_W._Bush_for_Murder>
0809501422	<A_Planet_for_Texans>
0152336796	<Heckedy_Peg>
0521448484	<Principia_Ethica>
158182064X	<Elsie_Dinsmore>
0152022597	<Nobody's_Son>
0582642647	<The_Lonely_Londoners>
0545354420	<Underdogs_(anthology)>
0765303914	<Fudoki_(novel)>
0765326086	<Betrayer_of_Worlds>
0345478959	<A_Slipping-Down_Life_(novel)>
1594744068	<CSI_(novels)>
0547745001	<A_Scattered_Life>
0679801111	<In_the_Hand_of_the_Goddess>
0451456521	<Lady_of_Avalon>
0441385540	<Jhereg_(novel)>
0803702973	<Rabbit_Makes_a_Monkey_of_Lion>
0060925639	<The_Downing_Street_Years>
9775089204	<The_Future_of_Culture_in_Egypt>
0425036790	<Hawksbill_Station>
038561893X	<The_Worst_Thing_About_My_Sister>
074327394X	<Children_Playing_Before_a_Statue_of_Hercules>
1416954627	<George's_Secret_Key_to_the_Universe>
0140153225	<Clea_(novel)>
0061447544	<A_Nation_of_Immigrants>
1607960087	<The_Elementary_Forms_of_the_Religious_Life>
0380789612	<From_the_Dust_Returned>
0380631490	<Flanagan's_Run>
0020188005	<Poison_in_Jest>
048626761X	<De_Magnete>
B00089F0XA	<An_Essay_on_Criticism>
0385341717	<Firefly_Summer>
0140286276	<The_Deep_End_of_the_Ocean>
0415341736	<The_Philosophy_of_Money>
0590213113	<P.S._Longer_Letter_Later>
0316125415	<Stowaway_to_the_Mushroom_Planet>
0672503387	<Jessamy>
0765318539	<Ha'penny_(novel)>
1596921293	<Bad_Debts>
0199542880	<Tarzan_of_the_Apes>
0765300362	<Rulers_of_the_Darkness>
057122346X	<The_Dreamwalker's_Child>
0060293152	<The_Two_Princesses_of_Bamarre>
0451085760	<The_Big_Kill>
0140243046	<Sharpe's_Sword_(novel)>
0441343457	<Hot_Sleep>
161620110X	<Acts_of_God_(James_BeauSeigneur_novel)>
0547554826	<The_Best_American_Short_Stories_2013>
0061059838	<Acorna's_People>
0811201724	<The_Green_Child>
0689110456	<Aztec_(novel)>
0061375330	<The_Sharing_Knife>
0141321687	<Tales_from_Shakespeare>
0767920090	<The_Female_Brain_(book)>
1593311753	<Isle_of_Canes>
0399153535	<The_Savage_Garden>
055214732X	<At_Close_Quarters>
1930900163	<Night_of_the_Moonjellies>
0439339111	<Zen_Shorts>
0553812173	<Gardens_of_the_Moon>
0307388387	<Red_April>
014027166X	<Riven_Rock>
0285627023	<Dead_Man's_Handle>
0399155996	<The_Wrecker_(Cussler_novel)>
1594480184	<The_Wu-Tang_Manual>
0486474747	<The_Story_of_the_Malakand_Field_Force>
1468138391	<Plant_Teacher>
0393319113	<Strange_Defeat>
0066211182	<King_of_the_Jews_(Nick_Tosches_book)>
039915504X	<Resolution_(novel)>
0345461983	<Dragon's_Kin>
0441819451	<The_Towers_of_Toron>
0441142184	<The_Deadly_Streets>
0374514275	<A_Change_of_Skin>
1594486522	<Forgotten_Country>
0393315355	<The_Sterile_Cuckoo_(novel)>
1939140897	<A_Room_in_Chelsea_Square>
0151012237	<Empire_of_Lies>
0307943232	<The_Racketeer_(novel)>
0446580848	<The_Panther_(novel)>
0575003510	<Journey_Beyond_Tomorrow>
0002255200	<The_Swinging_Bridge>
093033082X	<Rocket_to_the_Morgue>
081663808X	<Explosion_in_a_Cathedral>
0440200563	<Fine_Things>
0979790824	<The_Missing_Peace>
0312966695	<Spinsters_in_Jeopardy>
0803725647	<The_Old_African>
0061284394	<Evernight_(novel)>
1439133050	<Torch_of_Freedom>
0688030602	<Wednesday_the_Rabbi_Got_Wet>
0441279112	<The_General_Zapped_an_Angel>
0763622567	<The_Silly_Book>
0060541490	<Sexy_(novel)>
0765315025	<The_Ghost_Brigades>
999492477X	<Behind_the_Attic_Wall>
0716734966	<Future_Evolution>
0553130315	<The_Robot_Who_Looked_Like_Me>
0765318415	<Boneshaker_(novel)>
0810970678	<The_Big_Splash_(book)>
0749390565	<Nothing_Natural>
0802139256	<Peace_Like_a_River>
0141185430	<The_Autobiography_of_Malcolm_X>
0955282934	<The_Flash_(comic_book)>
0316085146	<The_Night_Angel_Trilogy>
1842320041	<Bahama_Crisis>
0671834290	<The_Weapon_Shops_of_Isher>
0434840262	<Mafia_Wars>
0449217124	<Thornyhold>
0307740811	<The_Pursuit_of_Love>
9988550316	<Coast_of_Slaves>
0312854889	<Planet_of_Adventure>
0345443586	<Mistral's_Kiss>
0330484966	<The_Body_Artist>
084395082X	<The_Restless_Dead>
0151012458	<The_Ignorance_of_Blood>
1582346577	<Dawn_Undercover>
0442247249	<Foundations_of_the_Stereoscopic_Cinema>
0393036022	<Peddling_Prosperity>
0937986585	<The_Sea_of_the_Ravens>
0975379100	<Hoodtown>
0792752627	<The_Pure_in_Heart>
1859849695	<What_Should_Legal_Analysis_Become?>
0689835663	<The_Sissy_Duckling>
0742662756	<Dear_Enemy_(novel)>
0897331982	<Verdict_of_Twelve>
0099195100	<The_Infinity_Box>
1590202465	<Fire_in_the_East_(novel)>
0380710870	<Muggie_Maggie>
0439376068	<The_Adventures_of_Super_Diaper_Baby>
1880418169	<Alien_Minds>
184697030X	<Sick_Heart_River>
0786919892	<Lords_of_Darkness>
0759230188	<Stalking_the_Nightmare>
0312300530	<The_Last_Jew>
1585671363	<The_Collected_Poems_of_Freddy_the_Pig>
0786943459	<Magic_Item_Compendium>
0425133516	<The_Hunt_for_Red_October>
0886772087	<Hestia_(novel)>
0395616239	<The_Island_on_Bird_Street>
037570504X	<Breath,_Eyes,_Memory>
0440237920	<The_Gospel_According_to_Larry>
0140341587	<Amos_Fortune,_Free_Man>
0440971810	<Pursuit_of_the_Deadly_Diamonds>
044808922X	<The_Flickering_Torch_Mystery>
0316358460	<Explorers_on_the_Moon>
0743552660	<The_Poe_Shadow>
002782683X	<Big_Pumpkin>
0152047336	<The_Borrowers_Afloat>
0425145638	<Fatal_Cure>
0312960948	<Mortal_Causes>
0199216819	<The_Oxford_Book_of_Modern_Science_Writing>
0142411876	<Eighth_Grade_Bites>
014240344X	<Inventing_Elliot>
0517543052	<Be_Here_Now_(book)>
1419109049	<Battle_Studies>
0142425990	<Reached_(novel)>
842063574X	<Celia_en_el_colegio>
034545247X	<Time's_Eye_(novel)>
0060924845	<Sure_of_You>
0192837389	<Rachel_Ray_(novel)>
1596062606	<Son_of_Retro_Pulp_Tales>
014101587X	<Confessor_(novel)>
0425181448	<The_Myth_of_Male_Power>
0349121117	<The_Careful_Use_of_Compliments>
1401900283	<Visionseeker>
0385307756	<The_Copper_Beech>
0061020621	<Reaper_Man>
0671028472	<The_Apprenticeship_of_Duddy_Kravitz_(novel)>
0312867069	<Operation_Luna>
0618784608	<The_Numerati>
0755113403	<Starswarm>
0060972122	<The_Mysteries_of_Pittsburgh>
0615441068	<Time_Zero>
1616147830	<Nebula_Awards_Showcase_2013>
044022862X	<Other_Bells_for_Us_to_Ring>
1878252259	<The_Last_Pin>
0671645005	<Dreams_of_the_Raven>
3131152516	<Terminologia_Anatomica>
0375866566	<Seraphina_(novel)>
0789499754	<America_24/7>
0765321971	<City_of_Dreams_(novel)>
0316086959	<Bitter_End_(novella)>
0871203863	<Understanding_by_Design>
0340509163	<The_Village_of_Waiting>
0312204094	<Gain_(novel)>
1884964982	<Encyclopedia_of_Indo-European_Culture>
0395877296	<Sent_for_You_Yesterday>
0441008240	<Space_Soldiers>
0395746566	<Sector_7>
1413771106	<Twisted_Souls>
0307977897	<Haveli_(novel)>
0141183047	<The_Book_of_Disquiet>
0689832877	<Sunwing>
0028639189	<The_Complete_Idiot's_Guide_to_Publishing_Science_Fiction>
0345270908	<The_Charwoman's_Shadow>
0553586696	<Eye_of_the_Labyrinth>
0471059706	<Reminiscences_of_a_Stock_Operator>
0140050035	<Exterminator!>
0385738773	<The_Death_Cure>
0156006200	<The_Crystal_Frontier>
0811217132	<The_Skating_Rink>
1406569550	<The_Wizard_(novel)>
0434013269	<Dover_Beach_(novel)>
1586172719	<Simon_Called_Peter>
0786818697	<The_Pigeon_Finds_a_Hot_Dog!>
0440207304	<Blood_Red_Ochre>
0929480848	<Back_in_the_USSA>
0689836023	<Silent_to_the_Bone>
0312970633	<Murder_with_Peacocks>
0415990734	<A_Theory_of_Race>
1568580118	<Our_Cancer_Year>
0553095439	<Created_By>
0671254723	<Kingdom_of_Summer>
B004W16GIS	<Die_Wolke>
0385040032	<Adversary_in_the_House>
0679736875	<Talking_It_Over>
0961408219	<Allies_(Star_Wars_novel)>
020140964X	<Grossology_(books)>
1451276516	<Finding_Happiness>
0670014656	<The_Childhood_of_Jesus>
0385423225	<Adrift_on_the_Nile>
0061043583	<Unnatural_Death>
0345368975	<Pegasus_in_Flight>
9004128034	<Encyclopaedia_of_Islam>
0985959266	<Pillar_of_Fire_(novel)>
8170591597	<The_Masters_(novel)>
0060263733	<Tunes_for_a_Small_Harmonica>
0307455963	<Young_Hearts_Crying>
0517702983	<By_the_Shores_of_Gitchee_Gumee>
0141028998	<Born_to_be_Riled>
1595141995	<Zorgamazoo>
014241543X	<If_I_Stay>
0061054410	<Metropolitan_(novel)>
0679745327	<Brightness_Falls>
0756400988	<Wondrous_Beginnings>
0812568990	<The_Eagle_(novel)>
0802140203	<City_of_the_Mind>
0316941131	<A_Starlit_Somersault_Downhill>
1892154285	<The_Milepost>
0978753127	<When_Worlds_Collide>
0932499678	<The_Castle_of_Argol>
0007211368	<Ladies'_Night_(novel)>
B002A48C1S	<The_Fatal_Shore>
9993018244	<The_Bridge_over_the_River_Kwai>
0318414724	<A_Theft>
0142407631	<I,_Coriander>
1590171985	<Butcher's_Crossing>
0020199856	<The_Love_of_the_Last_Tycoon>
1940051002	<Lying_(book)>
0142406023	<Miracle's_Boys_(novel)>
0061721743	<Year's_Best_SF_14>
0060897848	<Vinegar_Hill_(novel)>
1626410143	<Hot_in_December>
0440400023	<The_Voyages_of_Doctor_Dolittle>
0671727117	<Goblins_in_the_Castle>
0140386645	<The_Westing_Game>
0316534501	<The_Classic_of_Tea>
0700608443	<Policy_Design_for_Democracy>
044101500X	<The_Mirador_(novel)>
0786943335	<Dragons_of_the_Highlord_Skies>
190128560X	<The_Pendragon_Legend>
0613883411	<Calling_the_Swan>
0345323610	<Blow_Your_House_Down>
0399257764	<Proxy_(novel)>
006075740X	<Charlotte's_Web>
0446679755	<The_Earthquake_Bird>
0822940663	<Picnic,_Lightning>
0448089122	<Footprints_Under_the_Window>
0553571737	<Under_the_Beetle's_Cellar>
0330441523	<Polity_Agent>
0152066500	<Genius_Squad>
0064408183	<Weetzie_Bat>
0061876763	<Waiting_for_Sunrise>
1434647439	<Indiscretions_of_Archie>
0441071821	<Brokedown_Palace_(novel)>
076363302X	<The_Pig_Scrolls>
0394800850	<Scrambled_Eggs_Super!>
1452117160	<The_Art_of_Frozen>
0674026497	<On_Nuclear_Terrorism>
0312358040	<Holmes_on_the_Range>
0140231730	<The_White_Hotel>
B000OTZYEY	<I_Lost_It_at_the_Movies>
B003YJEMGC	<The_Day_of_the_Beast_(novel)>
0977916006	<Dying_While_Black>
0399250379	<Mouse_Noses_on_Toast>
188845170X	<Hairstyles_of_the_Damned>
0553238035	<Three_at_Wolfe's_Door>
0671743511	<Triangle_(novel)>
0899683207	<Lincoln_the_Unknown>
0521427061	<A_Mathematician's_Apology>
0812515706	<Night_World>
039700303X	<When_the_Legends_Die>
0061866849	<Enchanted_Glass>
0679727272	<Bend_Sinister_(novel)>
0140294872	<Small_Remedies>
1442458526	<Hollow_Earth_(novel)>
0307737500	<The_Walking_Drum>
0441003613	<The_Book_of_Atrix_Wolfe>
042521706X	<The_Master_(novel)>
0765303302	<The_Armies_of_Memory>
0380718758	<Snow_White,_Blood_Red_(book)>
015611870X	<Between_the_Acts>
0060955775	<Veronika_Decides_to_Die>
0671805843	<The_Werewolf_of_Paris>
0446617326	<Midas_(Shelley_play)>
0743203860	<The_Best_American_Poetry_2002>
0441002447	<The_Color_of_Distance>
B000KL7WHI	<The_1972_Annual_World's_Best_SF>
0061690376	<Touching_Darkness>
0786918810	<Keep_on_the_Borderlands_(novel)>
0316076279	<You_Have_to_Stop_This>
0140183000	<The_Death_of_the_Heart>
0099490684	<The_Invisible_Writing>
0783890672	<The_Winds_of_Darkover>
0685148645	<Notations>
B000I1SJBS	<Hear_the_Wind_Sing>
0152049428	<Deep_Wizardry>
1599904551	<Princess_of_the_Midnight_Ball>
0425050483	<The_Corridors_of_Time>
0977764923	<New_Libertarian_Manifesto>
0743226720	<1776_(book)>
0061007358	<Not_a_Penny_More,_Not_a_Penny_Less>
0060922532	<Pigs_in_Heaven>
8299873606	<The_Empty_City>
0671209051	<The_Season_of_the_Witch>
1932051139	<Switchblade_Honey>
0544225562	<Green_Darkness>
1616960922	<The_Emperor's_Soul>
0571086187	<Pedagogical_Sketchbook>
0439164567	<Shipwreck_(book)>
0765308029	<The_Ethos_Effect>
0307948943	<Our_Lady_of_Alice_Bhatti>
0330480227	<Misspent_Youth>
1591330440	<Cold_Steal>
0452263921	<The_Front_Runner>
0937165115	<The_Other_Side_of_Deception>
1590175867	<Diary_of_a_Man_in_Despair>
0230747973	<The_Thieves'_Labyrinth>
0823405818	<Christina's_Ghost>
0307270688	<Sunnyside_(novel)>
039915678X	<Against_All_Things_Ending>
0786837462	<Don't_Let_the_Pigeon_Stay_Up_Late!>
0811874559	<All_My_Friends_Are_Dead>
1590207130	<The_Seventh_Gate>
0812509196	<Psycho_House>
0830819479	<The_God_Who_Is_There>
1111736405	<Marchers_of_Valhalla>
0930330307	<Rim_of_the_Pit>
0786918640	<The_Temple_of_Elemental_Evil_(novel)>
0451417747	<The_Golden_City_(novel)>
1567920306	<Grass_Soup>
0553298046	<Specter_of_the_Past>
0521540461	<The_Cambridge_Dictionary_of_Sociology>
8174763546	<What_Went_Wrong?>
0345502914	<After_America>
0345291417	<Nor_Crystal_Tears>
1598631896	<$30_Film_School>
B000CEQAQC	<In_the_Clearing>
0812971787	<Enrique's_Journey>
0394426169	<A_Gamut_of_Games>
0152018913	<Tough_Boris>
0756401216	<Magical_Beginnings>
0448095130	<The_Mystery_of_the_Ivory_Charm>
0922066140	<Beastly_Tales>
0842313079	<An_Echo_in_the_Darkness>
1612420710	<Rogue_Queen>
0373830432	<Black_Rain_(novel)>
0743582373	<Mommywood>
0712623833	<The_Seven-Day_Weekend>
1596921021	<Dermaphoria>
0307270777	<The_Private_Patient>
030738781X	<Toby's_Room>
0743407865	<Brave_New_Girl_(novel)>
0440195357	<The_Widening_Gyre_(novel)>
0451157974	<Brain_(novel)>
071714058X	<Strumpet_City>
0307265781	<Whitethorn_Woods>
1596065052	<Impossible_Monsters>
0743499182	<Watch_on_the_Rhine_(novel)>
080328117X	<Riders_of_Judgment>
0812552377	<The_Planet_on_the_Table>
0375435050	<Culture_Warrior>
0771034539	<Sarah_Binks>
0330369202	<Manchester_Slingback>
0786939133	<Races_of_the_Dragon>
141698450X	<The_Curse_of_the_Wendigo>
1605975443	<Nightmare_Abbey>
0156029030	<Delta_of_Venus>
0879500026	<Dictionary_of_Modern_Written_Arabic>
1607498863	<The_White_Castle>
0553383566	<Veniss_Underground>
0805092625	<The_Night_She_Disappeared>
0802131808	<The_Blind_Owl>
0071402853	<Your_Pilot's_License>
0786928247	<Condemnation_(novel)>
0802067239	<Rockbound>
0224603647	<The_Flying_Classroom>
B000BCY0Y4	<Wandering_Through_Winter>
0875952372	<Oregon_Geographic_Names>
0857521012	<The_Light_Between_Oceans>
0312063644	<The_Great_Pacific_War>
0399219390	<Homebody_(novel)>
0312379323	<The_Moon_by_Night>
193156129X	<The_Anomalies>
0451233344	<Getting_to_Happy>
0312427980	<The_War_of_the_End_of_the_World>
0446605913	<Time_to_Depart>
0156962640	<The_White_Deer>
0749301007	<Serpent's_Reach>
0439555191	<My_Name_Is_America>
1934041696	<The_Unselfish_Gene>
0140280499	<The_Farming_of_Bones>
1480209066	<Alice_in_Sunderland>
0375500316	<Even_the_Stars_Look_Lonesome>
0553590081	<Shadows_Return>
0450004961	<Hatter's_Castle>
0679772871	<The_Magic_Mountain>
0448436906	<The_Secret_in_the_Old_Lace>
0345407407	<Traveling_with_the_Dead>
0345332601	<King_Javan's_Year>
0380820439	<Innocent_Graves>
0316008370	<Hammer_of_God_(Miller_novel)>
1932855769	<Tupac_Remembered>
B002HQCAF8	<Doctor_Zhivago_(novel)>
0765304104	<Air_Apparent>
0671721429	<The_Spirit_Ring>
0060525630	<Rising_Storm_(novel)>
1439240817	<The_Golden_Dog>
B001LY1HNS	<The_Price_of_the_Phoenix>
014303605X	<Oh,_Play_That_Thing>
0399143769	<Flight_of_Eagles>
B005HKPRJM	<The_Path_of_Perfection>
0689863756	<Wiggle_(book)>
0671431544	<The_Spirit_of_Democratic_Capitalism>
0380765187	<The_Spiral_Dance>
B0045WJ0Q4	<Hard_Revolution>
0553106678	<The_Matarese_Countdown>
0060082739	<Gallows_Thief>
B00LHZ093U	<Thirteen_Moons>
0142408425	<The_Burning_Bridge>
0061452270	<Loving_Natalee>
9994315765	<The_Farthest-Away_Mountain>
0345441249	<Dragonsblood>
0441484980	<Little_Fuzzy>
0140115765	<Utz_(novel)>
1410700844	<A_Moving_Target>
0307957934	<The_Fear_Index>
1491243007	<Those_Who_Trespass>
B000AV4MQM	<M33_in_Andromeda>
1409114430	<The_Fifth_Witness>
0679140026	<Basic_Chess_Endings>
0739318985	<Learning_to_Sing>
0671720414	<Generation_Warriors>
155583180X	<Heather_Has_Two_Mommies>
0671661892	<Doctor's_Orders_(novel)>
142670237X	<The_Narrow_Path>
0385052022	<Ancient,_My_Enemy>
031289063X	<Spherical_Harmonic>
0935526765	<Ramage_(novel)>
0445031174	<Hangsaman>
0141020644	<Juliet,_Naked>
0375701176	<A_Summons_to_Memphis>
B0007IW0IK	<Company_for_Henry>
1162666471	<Hobomok>
0872202836	<On_the_Genealogy_of_Morality>
0854490981	<Enchanted_Boy>
0316105996	<Goodnight_Opus>
0375752544	<The_Phish_Book>
0553374400	<The_War_of_the_Saints>
1904893007	<The_Etruscan>
0142414867	<The_Dragonfly_Pool>
1585679860	<The_Solitudes_(novel)>
0312863551	<The_Moon_Is_a_Harsh_Mistress>
0449900207	<Extraterrestrial_Civilizations>
0345329031	<All_Things_Are_Lights>
0545107296	<Recovery_Road>
0553258109	<Bad_for_Business>
0553053159	<Return_to_Eden_(novel)>
097210982X	<Brethren_(novel)>
1406833444	<Dream_Days>
0349128111	<A_Dream_of_Wessex>
0826418740	<Book_of_Hours_(Milan,_Biblioteca_Trivulziana,_Cod._470)>
0385480431	<Time_to_Hunt>
1434610144	<Men_of_Iron>
0393088774	<End_This_Depression_Now!>
0786911743	<Spirit_of_the_Wind_(novel)>
0446693294	<The_Accusers>
0688070914	<Winter_Hawk>
037583365X	<Cybele's_Secret>
0385189524	<City_of_Joy>
0606186433	<Heaven_Cent>
0380732726	<Ramona's_World>
1406908452	<Headlong_Hall>
0060736720	<Car_Trouble_(novel)>
1586216864	<A_Hole_in_Texas>
0380731339	<Another_Kind_of_Monday>
0816633703	<The_World_in_the_Evening>
0312600887	<Hungry_as_the_Sea>
0786915749	<Dragons_of_Autumn_Twilight>
1434609782	<The_Private_Papers_of_Henry_Ryecroft>
0671440330	<Courtship_Rite>
B000PRL3JK	<Shambleau>
0615395945	<My_Princess_Boy>
0517887290	<Fingerprints_of_the_Gods>
0399148612	<Without_Fail>
0670786152	<All_the_Truth_That's_In_Me>
1400032407	<A_Madman_Dreams_of_Turing_Machines>
0140185399	<A_Burnt-Out_Case>
161608510X	<The_Bear_Went_Over_the_Mountain_(novel)>
0142410500	<Walk_of_the_Spirits>
0525477322	<The_Blood_Confession>
0142002186	<The_Flower_Drum_Song>
0684865114	<The_Restraint_of_Beasts>
0446520985	<Dinosaur_Summer>
0312858868	<The_Prestige>
0679451080	<The_Untouchable_(novel)>
0156627809	<Mr._Palomar>
0375704531	<The_Girl_at_the_Lion_d'Or>
0449300218	<A_Thousand_Days>
0786905131	<The_Dragons_(novel)>
0689839049	<Among_the_Impostors>
076534355X	<Probability_Sun>
034552666X	<Great_North_Road_(book)>
0425143570	<Thunder_Point>
1930865473	<In_Defense_of_Global_Capitalism>
1845336895	<The_World_Atlas_of_Wine>
0553562940	<Uncharted_Territory_(novella)>
0385528701	<The_Angel's_Game>
0399162410	<The_5th_Wave_(novel)>
0765326574	<The_Lost_Gate>
1448643503	<Swag_(novel)>
B0078XY6FM	<Eline_Vere>
0062073427	<Sidney_Sheldon's_The_Tides_of_Memory>
0140340246	<An_Episode_of_Sparrows>
0742643174	<Germinie_Lacerteux>
0689849346	<Saffy's_Angel>
0441009166	<Dragon_Bones>
0140071148	<Dusklands>
0970312598	<Propaganda_(book)>
0385327838	<Harriet_the_Spy>
B001RLTL60	<Have_You_Seen_Tom_Thumb?>
0440418429	<The_Girls_Get_Even>
039508251X	<The_Adventures_of_Tom_Bombadil>
039595617X	<Human_Voices>
B002BSMZHA	<The_Falling_Astronauts>
0446343129	<Sugar_Blues>
B000HMQW58	<Berlin_Diary>
0937912174	<Fuzzy_Ergo_Sum>
158542708X	<The_Secret_Doctrine>
034061773X	<Arc_Light_(novel)>
0425188132	<State_of_War_(novel)>
0226113019	<Protogaea>
0140430571	<Erewhon>
0881842192	<The_Bride_of_Newgate>
0978548302	<The_Heart_of_a_Cult>
B000Q1F0KS	<Sanditon>
0679882030	<Mick_Harte_Was_Here>
0312674759	<Girl,_Stolen>
0349122644	<Kings_of_the_Water>
0679722661	<An_Artist_of_the_Floating_World>
